  0.121850774       1.44809562E-07
  0.124111593       1.84880378E-07
  0.126414359       2.35587962E-07
  0.128759846       2.99626890E-07
  0.131148845       3.80346080E-07
  0.133582175       4.81885820E-07
  0.136060655       6.09363553E-07
  0.138585120       7.69090661E-07
  0.141156420       9.68828545E-07
  0.143775433       1.21810376E-06
  0.146442994       1.52857888E-06
  0.149160087       1.91451750E-06
  0.151927605       2.39331825E-06
  0.154746458       2.98613509E-06
  0.157617629       3.71865963E-06
  0.160542056       4.62200933E-06
  0.163520753       5.73381431E-06
  0.166554704       7.09941651E-06
  0.169644952       8.77346702E-06
  0.172792539       1.08215190E-05
  0.175998524       1.33220865E-05
  0.179263994       1.63690929E-05
  0.182590008       2.00744125E-05
  0.185977772       2.45714200E-05
  0.189428389       3.00183201E-05
  0.192943037       3.66024760E-05
  0.196522892       4.45452752E-05
  0.200169176       5.41080080E-05
  0.203883111       6.55978147E-05
  0.207665950       7.93751824E-05
  0.211518973       9.58623277E-05
  0.215443492       1.15552553E-04
  0.219440818       1.39020311E-04
  0.223512247       1.66933867E-04
  0.227659285       2.00068811E-04
  0.231883273       2.39322035E-04
  0.236185625       2.85728165E-04
  0.240567803       3.40480590E-04
  0.245031297       4.04948136E-04
  0.249577597       4.80700284E-04
  0.254208237       5.69529831E-04
  0.258924812       6.73483999E-04
  0.263728887       7.94887368E-04
  0.268622100       9.36379714E-04
  0.273606122       1.10094750E-03
  0.278682530       1.29195640E-03
  0.283853173       1.51320384E-03
  0.289119780       1.76895084E-03
  0.294484109       2.06396356E-03
  0.299947947       2.40356452E-03
  0.305513173       2.79368786E-03
  0.311181664       3.24091571E-03
  0.316955298       3.75253940E-03
  0.322836071       4.33661742E-03
  0.328825951       5.00200922E-03
  0.334926993       5.75845502E-03
  0.341141224       6.61661150E-03
  0.347470641       7.58808060E-03
  0.353917599       8.68555158E-03
  0.360484183       9.92272142E-03
  0.367172599       1.13144154E-02
  0.373985082       1.28765916E-02
  0.380923986       1.46264080E-02
  0.387991637       1.65822245E-02
  0.395190418       1.87635832E-02
  0.402522773       2.11912356E-02
  0.409991145       2.38871928E-02
  0.417598128       2.68745869E-02
  0.425346106       3.01776510E-02
  0.433237970       3.38219106E-02
  0.441276252       3.78336497E-02
  0.449463665       4.22402807E-02
  0.457802981       4.70698588E-02
  0.466297060       5.23512661E-02
  0.474948704       5.81137761E-02
  0.483760893       6.43871352E-02
  0.492736578       7.12011978E-02
  0.501878798       7.85856545E-02
  0.511190593       8.65698829E-02
  0.520675242       9.51828435E-02
  0.530335665      0.104452223    
  0.540175498      0.114405096    
  0.550197899      0.125066429    
  0.560406268      0.136459634    
  0.570804000      0.148605764    
  0.581394672      0.161523163    
  0.592181861      0.175227433    
  0.603169203      0.189730585    
  0.614360332      0.205040768    
  0.625759184      0.221162394    
  0.637369514      0.238095015    
  0.649195194      0.255833268    
  0.661240160      0.274366587    
  0.673508763      0.293679744    
  0.686005056      0.313750684    
  0.698733151      0.334551632    
  0.711697459      0.356048912    
  0.724902272      0.378202230    
  0.738352060      0.400964856    
  0.752051413      0.424283981    
  0.766004920      0.448099732    
  0.780217350      0.472346663    
  0.794693470      0.496952444    
  0.809437990      0.521839023    
  0.824456275      0.546923280    
  0.839753151      0.572116077    
  0.855333924      0.597323954    
  0.871203780      0.622448742    
  0.887368023      0.647388697    
  0.903832257      0.672039270    
  0.920601904      0.696293056    
  0.937682748      0.720041335    
  0.955080450      0.743174255    
  0.972800970      0.765582323    
  0.990850270      0.787156284    
   1.00923443      0.807789147    
   1.02795947      0.827375829    
   1.04703248      0.845815957    
   1.06645882      0.863011539    
   1.08624613      0.878871620    
   1.10640001      0.893309653    
   1.12692785      0.906246960    
   1.14783704      0.917612135    
   1.16913366      0.927341163    
   1.19082606      0.935379803    
   1.21292031      0.941681981    
   1.23542511      0.946212173    
   1.25834680      0.948944151    
   1.28169441      0.949862540    
   1.30547464      0.948961914    
   1.32969666      0.946247339    
   1.35436749      0.941734672    
   1.37949598      0.935449660    
   1.40509152      0.927427709    
   1.43116117      0.917714834    
   1.45771527      0.906365216    
   1.48476124      0.893442929    
   1.51230979      0.879018784    
   1.54036880      0.863172472    
   1.56894910      0.845989048    
   1.59805894      0.827561021    
   1.62770963      0.807984531    
   1.65790963      0.787361562    
   1.68867087      0.765795827    
   1.72000194      0.743395746    
   1.75191438      0.720269620    
   1.78441978      0.696526408    
   1.81752729      0.672277451    
   1.85125017      0.647629917    
   1.88559771      0.622692525    
   1.92058349      0.597568750    
   1.95621741      0.572361588    
   1.99251354      0.547167718    
   2.02948213      0.522082210    
   2.06713748      0.497192770    
   2.10549045      0.472584277    
   2.14455509      0.448333919    
   2.18434572      0.424513161    
   2.22487330      0.401189417    
   2.26615429      0.378420502    
   2.30819964      0.356261462    
   2.35102654      0.334757298    
   2.39464688      0.313949704    
   2.43907762      0.293871254    
   2.48433161      0.274550855    
   2.53042650      0.256009251    
   2.57737517      0.238263443    
   2.62519503      0.221323311    
   2.67390347      0.205193564    
   2.72351408      0.189875692    
   2.77404690      0.175364450    
   2.82551575      0.161652744    
   2.87794113      0.148727506    
   2.93133736      0.136574209    
   2.98572612      0.125173599    
   3.04112244      0.114505328    
   3.09754801      0.104545631    
   3.15501904       9.52696800E-02
   3.21355796       8.66504461E-02
   3.27318144       7.86602572E-02
   3.33391094       7.12702647E-02
   3.39576912       6.44507334E-02
   3.45877314       5.81723303E-02
   3.52294803       5.24048992E-02
   3.58831167       4.71190251E-02
   3.65489006       4.22851108E-02
   3.72270179       3.78745981E-02
   3.79177356       3.38590741E-02
   3.86212492       3.02114449E-02
   3.93378377       2.69050710E-02
   4.00677013       2.39147674E-02
   4.08111048       2.12161485E-02
   4.15683222       1.87859461E-02
   4.23395681       1.66023355E-02
   4.31251478       1.46443993E-02
   4.39252758       1.28926951E-02
   4.47402763       1.13287428E-02
   4.55703735       9.93548520E-03
   4.64158964       8.69687367E-03
   4.72770834       7.59813562E-03
   4.81542730       6.62547303E-03
   4.90477133       5.76628326E-03
   4.99577284       5.00891637E-03
   5.08846569       4.34267428E-03
   5.18287563       3.75786098E-03
   5.27903938       3.24556441E-03
   5.37698507       2.79775402E-03
   5.47675133       2.40710075E-03
   5.57836485       2.06704438E-03
   5.68186760       1.77162001E-03
   5.78728676       1.51552027E-03
   5.89466572       1.29395258E-03
   6.00403309       1.10267114E-03
   6.11543369       9.37860634E-04
   6.22889757       7.96161534E-04
   6.34446621       6.74577721E-04
   6.46218300       5.70464239E-04
   6.58208036       4.81498166E-04
   6.70420599       4.05626866E-04
   6.82859373       3.41058767E-04
   6.95529318       2.86218507E-04
   7.08433914       2.39737317E-04
   7.21578407       2.00419236E-04
   7.34966326       1.67229751E-04
   7.48603058       1.39268843E-04
   7.62492418       1.15761359E-04
   7.76639462       9.60375619E-05
   7.91049433       7.95214874E-05
   8.05726242       6.57202327E-05
   8.20675945       5.42098605E-05
   8.35902500       4.46301055E-05
   8.51412010       3.66727072E-05
   8.67208862       3.00765514E-05
   8.83299255       2.46195068E-05
   8.99687672       2.01141393E-05
   9.16380692       1.64016747E-05
   9.33382988       1.33488957E-05
   9.50700665       1.08435124E-05
   9.68340206       8.79144955E-06
   9.86306477       7.11414395E-06
   10.0460663       5.74577416E-06
   10.2324581       4.63175229E-06
   10.4223137       3.72655859E-06
   10.6156855       2.99255248E-06
   10.8126516       2.39849828E-06
   11.0132656       1.91870163E-06
   11.2176085       1.53193832E-06
   11.4257374       1.22080303E-06
   11.6377335       9.70991209E-07
   11.8536549       7.70826546E-07
   12.0735846       6.10751727E-07
   12.2976007       4.82990060E-07
   12.5257664       3.81225988E-07
   12.7581730       3.00325212E-07
   12.9948835       2.36141531E-07
   13.2359943       1.85317973E-07
   13.4815702       1.45155369E-07
   13.7317104       1.13478634E-07
   13.9864845       8.85453915E-08
   14.2459927       6.89579025E-08
   14.5103083       5.36007043E-08
   14.7795277       4.15839807E-08
   15.0537510       3.21993170E-08
   15.3330536       2.48851233E-08
   15.6175470       1.91952871E-08
   15.9073095       1.47782391E-08
   16.2024574       1.13557066E-08
   16.5030727       8.70919781E-09
   16.8092747       6.66661615E-09
   17.1211491       5.09337994E-09
   17.4388199       3.88390342E-09
   17.7623730       2.95599722E-09
   18.0919304       2.24546959E-09
   18.4276123       1.70245062E-09
   18.7695122       1.28829214E-09
   19.1177673       9.73012448E-10
   19.4724712       7.33486882E-10
   19.8337688       5.51862112E-10
   20.2017593       4.14420526E-10
   20.5765877       3.10610454E-10
   20.9583588       2.32360658E-10
   21.3472252       1.73490208E-10
   21.7432938       1.29287483E-10
   22.1467247       1.00000001E-10
   22.5576267       1.00000001E-10
   22.9761543       1.00000001E-10
   23.4024601       1.00000001E-10
   23.8366623       1.00000001E-10
   24.2789326       1.00000001E-10
   24.7293968       1.00000001E-10
   25.1882324       1.00000001E-10
   25.6555653       1.00000001E-10
   26.1315861       1.00000001E-10
   26.6164227       1.00000001E-10
   27.1102695       1.00000001E-10
   27.6132660       1.00000001E-10
   28.1255932       1.00000001E-10
   28.6474419       1.00000001E-10
   29.1789570       1.00000001E-10
   29.7203503       1.00000001E-10
   30.2717724       1.00000001E-10
   30.8334427       1.00000001E-10
   31.4055157       1.00000001E-10
   31.9882221       1.00000001E-10
   32.5817223       1.00000001E-10
   33.1862488       1.00000001E-10
   33.8019791       1.00000001E-10
   34.4291306       1.00000001E-10
   35.0679359       1.00000001E-10
   35.7185745       1.00000001E-10
   36.3813057       1.00000001E-10
   37.0563126       1.00000001E-10
   37.7438660       1.00000001E-10
   38.4441528       1.00000001E-10
   39.1574554       1.00000001E-10
   39.8839684       1.00000001E-10
   40.6239853       1.00000001E-10
   41.3777084       1.00000001E-10
   42.1454430       1.00000001E-10
   42.9273949       1.00000001E-10
   43.7238541       1.00000001E-10
   44.5351181       1.00000001E-10
   45.3614120       1.00000001E-10
   46.2030563       1.00000001E-10
   47.0602951       1.00000001E-10
   47.9334602       1.00000001E-10
   48.8228035       1.00000001E-10
   49.7286720       1.00000001E-10
   50.6513214       1.00000001E-10
   51.5911179       1.00000001E-10
   52.5483246       1.00000001E-10
   53.5232925       1.00000001E-10
   54.5163727       1.00000001E-10
   55.5278549       1.00000001E-10
   56.5581322       1.00000001E-10
   57.6074905       1.00000001E-10
   58.6763573       1.00000001E-10
   59.7650185       1.00000001E-10
   60.8739128       1.00000001E-10
   62.0033493       1.00000001E-10
   63.1537743       1.00000001E-10
   64.3255081       1.00000001E-10
   65.5189819       1.00000001E-10
   66.7346344       1.00000001E-10
   67.9728088       1.00000001E-10
   69.2339935       1.00000001E-10
   70.5185394       1.00000001E-10
   71.8269577       1.00000001E-10
   73.1596146       1.00000001E-10
   74.5170364       1.00000001E-10
   75.8995972       1.00000001E-10
   77.3078613       1.00000001E-10
   78.7422028       1.00000001E-10
   80.2032089       1.00000001E-10
   81.6912689       1.00000001E-10
   83.2069473       1.00000001E-10
   84.7507858       1.00000001E-10
   86.3232269       1.00000001E-10
   87.9248886       1.00000001E-10
   89.5562134       1.00000001E-10
   91.2178650       1.00000001E-10
   92.9102936       1.00000001E-10
   94.6341705       1.00000001E-10
   96.3899841       1.00000001E-10
   98.1784286       1.00000001E-10
   100.000000       1.00000001E-10
